budget_encoded,company_size_encoded,deadline_encoded,service_website,service_ecommerce,service_mobile_app,service_branding,service_seo,contact_email,contact_whatsapp,contact_phone,contact_social_media,hour_of_day,day_of_week,month_of_year,is_business_hours,message_length,avg_word_length,sentence_count,exclamation_count,question_count,has_budget_mentioned,has_deadline_mentioned,has_phone_mentioned,has_company_mentioned,professionalism_score,sentiment_score,converted
2,0,1,False,False,False,True,False,False,True,False,False,19,6,5,0,16,5.5625,2,0,1,0,0,0,0,0.16,0.5,1
3,2,1,False,False,True,False,False,True,False,False,False,19,3,9,0,35,4.771428571428571,2,0,0,1,0,0,0,0.32857142857142857,0.5,1
2,3,0,False,False,False,True,False,False,True,False,False,19,4,1,0,27,5.481481481481482,2,0,0,1,0,0,0,0.30703703703703705,0.81845,0
0,1,0,False,False,False,False,True,True,False,False,False,19,5,2,0,16,4.625,2,0,1,0,0,0,0,0.16,0.5,0
0,0,1,False,False,True,False,False,False,True,False,False,19,0,3,0,8,4.625,2,0,1,0,0,0,0,0.08,0.5,0
0,2,2,False,False,True,False,False,False,False,True,False,19,1,5,0,16,5.4375,3,0,1,0,0,0,0,0.2225,0.58895,1
3,2,2,False,False,False,True,False,False,True,False,False,19,3,12,0,38,5.184210526315789,3,0,0,1,0,0,0,0.3263157894736842,0.71075,1
2,1,2,False,False,False,False,True,False,False,True,False,19,0,3,0,32,5.0,3,0,0,0,1,0,0,0.3625,0.83525,1
0,1,2,False,False,False,True,False,False,False,True,False,19,5,7,0,25,5.08,3,0,1,0,0,0,0,0.29,0.74695,1
2,3,1,False,True,False,False,False,True,False,False,False,19,5,3,0,37,4.675675675675675,3,0,1,0,0,0,0,0.327027027027027,0.5,1
0,2,2,False,True,False,False,False,False,True,False,False,19,1,12,0,18,4.666666666666667,2,0,1,0,0,0,0,0.18,0.5,1
2,1,2,True,False,False,False,False,False,True,False,False,19,1,11,0,39,4.102564102564102,4,0,1,0,1,0,0,0.3769230769230769,0.5,0
1,1,2,False,False,True,False,False,True,False,False,False,19,0,1,0,23,4.391304347826087,3,0,2,0,0,0,0,0.17347826086956522,0.5,0
0,1,1,False,False,False,False,True,False,False,False,True,19,0,8,0,8,4.875,2,0,1,0,0,0,0,0.08,0.5,0
0,3,1,False,False,False,True,False,False,False,False,True,19,1,11,0,25,3.48,4,0,1,0,0,0,0,0.25,0.5386,1
0,3,1,False,True,False,False,False,False,True,False,False,19,2,7,0,14,5.285714285714286,2,0,0,0,0,0,0,0.14,0.81845,1
1,1,1,True,False,False,False,False,False,False,True,False,19,2,2,0,22,4.7727272727272725,2,0,0,0,1,0,0,0.3109090909090909,0.5,1
2,1,1,False,False,False,True,False,False,False,True,False,19,4,3,0,18,4.833333333333333,3,0,1,0,0,0,0,0.23555555555555555,0.70095,0
3,1,2,False,False,False,True,False,False,False,True,False,19,5,12,0,31,4.580645161290323,4,0,1,0,1,0,0,0.4290322580645161,0.5,1
0,0,0,False,True,False,False,False,False,True,False,False,19,1,11,0,12,4.75,2,0,1,0,0,0,0,0.12,0.5,0
3,1,2,False,False,True,False,False,False,False,True,False,19,5,4,0,17,4.764705882352941,2,0,1,0,0,0,0,0.17,0.5,0
3,2,0,False,False,False,True,False,False,True,False,False,19,4,1,0,35,4.6571428571428575,3,0,0,0,1,0,0,0.41428571428571426,0.67,1
0,2,2,True,False,False,False,False,True,False,False,False,19,3,7,0,36,4.972222222222222,3,0,1,1,1,0,0,0.4111111111111111,0.2958,0
1,3,2,False,False,False,True,False,False,False,True,False,19,3,1,0,20,5.75,3,0,1,0,0,0,0,0.2,0.6909,1
1,1,0,True,False,False,False,False,False,True,False,False,19,1,7,0,4,6.25,1,0,0,0,0,0,0,0.04,0.5,0
0,0,1,False,True,False,False,False,False,True,False,False,19,4,7,0,10,4.5,2,0,0,0,0,0,0,0.1,0.5,0
0,0,0,False,False,False,False,True,False,True,False,False,19,2,12,0,5,5.2,1,0,0,0,0,0,0,0.25,0.70095,0
1,1,0,False,False,True,False,False,False,True,False,False,19,4,4,0,28,4.571428571428571,3,0,1,0,0,0,0,0.28,0.81245,1
3,2,1,False,False,False,True,False,False,False,True,False,19,0,6,0,41,4.2682926829268295,5,0,1,0,1,0,0,0.3975609756097561,0.5,1
1,0,2,True,False,False,False,False,False,True,False,False,19,3,12,0,32,5.09375,3,0,0,1,0,0,0,0.33125,0.74695,1
2,2,1,False,False,True,False,False,False,True,False,False,19,0,5,0,15,4.866666666666666,2,0,1,0,0,0,0,0.15,0.5,1
0,0,0,False,True,False,False,False,False,False,False,True,19,4,6,0,26,4.115384615384615,3,0,1,0,0,0,0,0.16,0.5,0
3,2,2,True,False,False,False,False,False,True,False,False,19,5,8,0,4,6.75,1,0,0,0,0,0,0,0.29,0.6591,1
0,0,0,True,False,False,False,False,True,False,False,False,19,5,2,0,4,5.0,1,0,0,0,0,0,0,0.04,0.5,0
0,1,1,False,False,False,False,True,False,True,False,False,19,3,4,0,27,4.851851851851852,3,0,1,0,0,0,0,0.27,0.70095,1
1,1,1,False,False,False,False,True,False,False,False,True,19,0,10,0,24,5.375,2,0,1,0,0,0,0,0.24,0.6366,0
1,1,1,False,False,False,True,False,False,True,False,False,19,6,5,0,8,4.625,2,0,1,0,0,0,0,0.08,0.5,0
2,1,1,True,False,False,False,False,False,False,True,False,19,1,9,0,19,5.526315789473684,3,0,1,0,0,0,0,0.24263157894736842,0.5,0
0,1,0,False,True,False,False,False,False,True,False,False,19,6,7,0,13,4.230769230769231,2,0,1,0,0,0,0,0.20692307692307693,0.44865,0
1,1,1,False,True,False,False,False,True,False,False,False,19,4,8,0,33,6.151515151515151,3,0,1,0,1,0,0,0.3606060606060606,0.625,1
1,0,0,True,False,False,False,False,False,True,False,False,19,6,3,0,35,4.942857142857143,3,0,1,0,0,0,0,0.35714285714285715,0.5,0
0,0,0,False,True,False,False,False,True,False,False,False,19,0,1,0,8,4.5,2,0,1,0,0,0,0,0.08,0.5,0
1,0,0,True,False,False,False,False,False,False,False,True,19,3,7,0,14,5.214285714285714,2,0,1,0,0,0,0,0.14,0.648,0
1,1,1,False,True,False,False,False,True,False,False,False,19,0,8,0,13,4.769230769230769,2,0,1,0,0,0,0,0.13,0.5,1
1,1,1,False,False,True,False,False,False,True,False,False,19,1,9,0,7,5.0,1,0,0,0,0,0,0,0.07,0.67,0
1,1,1,True,False,False,False,False,False,False,True,False,19,2,4,0,8,4.875,2,0,1,0,0,0,0,0.08,0.5,0
0,1,0,False,False,True,False,False,False,True,False,False,19,4,10,0,10,4.7,2,0,1,0,0,0,0,0.1,0.5,0
1,0,1,True,False,False,False,False,False,False,False,True,19,5,12,0,20,4.85,3,0,1,0,0,0,0,0.2,0.5,0
1,1,0,True,False,False,False,False,False,True,False,False,19,6,4,0,18,5.666666666666667,2,0,0,0,0,0,0,0.23555555555555555,0.5,0
0,0,0,False,False,True,False,False,True,False,False,False,19,3,7,0,12,4.75,2,0,1,0,0,0,0,0.12,0.5,0
0,0,1,False,True,False,False,False,False,True,False,False,19,4,7,0,15,5.733333333333333,3,0,1,0,0,0,0,0.21666666666666667,0.6366,0
0,0,1,False,True,False,False,False,False,False,False,True,19,3,7,0,16,6.1875,2,0,0,0,0,0,0,0.16,0.5,0
0,2,2,False,False,True,False,False,False,True,False,False,19,3,5,0,13,5.538461538461538,2,0,1,0,0,0,0,0.13,0.5,1
3,3,1,False,False,False,False,True,True,False,False,False,19,4,2,0,20,5.2,3,0,1,0,0,0,0,0.2,0.70095,0
0,0,1,False,False,False,True,False,False,True,False,False,19,4,1,0,4,5.0,2,0,1,0,0,0,0,0.04,0.5,0
1,3,2,True,False,False,False,False,False,True,False,False,19,0,2,0,28,5.357142857142857,3,0,1,0,0,0,0,0.3514285714285714,0.76335,1
3,2,0,False,True,False,False,False,False,False,True,False,19,2,9,0,30,4.8,4,0,1,0,0,0,0,0.4,0.5,1
0,1,1,False,False,True,False,False,False,True,False,False,19,6,1,0,4,6.75,1,0,0,0,0,0,0,0.29,0.6591,1
2,3,2,False,False,False,True,False,True,False,False,False,19,5,1,0,32,5.03125,3,0,1,0,1,0,0,0.425,0.5,1
0,2,1,False,False,False,False,True,False,True,False,False,19,4,4,0,3,6.666666666666667,1,0,0,0,0,0,0,0.3633333333333333,0.5,0
2,3,2,False,False,False,False,True,False,True,False,False,19,3,1,0,29,5.758620689655173,2,0,1,1,1,0,0,0.35896551724137926,0.19815,1
0,0,1,False,False,False,False,True,False,False,False,True,19,4,1,0,6,4.833333333333333,2,0,0,0,0,0,0,0.06,0.70095,0
1,1,2,False,False,True,False,False,False,False,True,False,19,4,1,0,12,4.25,2,0,1,0,0,0,0,0.12,0.44865,0
1,3,1,False,False,True,False,False,False,True,False,False,19,1,12,0,3,6.666666666666667,1,0,0,0,0,0,0,0.3633333333333333,0.5,0
2,3,2,False,False,False,True,False,False,False,False,True,19,2,4,0,18,4.444444444444445,2,0,1,0,0,0,0,0.18,0.5,1
2,0,1,False,False,False,True,False,False,True,False,False,19,2,1,0,8,5.125,2,0,1,0,0,0,0,0.08,0.5,1
2,0,2,False,False,True,False,False,False,True,False,False,19,6,12,0,18,5.111111111111111,3,1,1,0,0,0,0,0.18,0.8180000000000001,0
0,0,1,False,False,False,False,True,False,False,False,True,19,0,3,0,40,4.55,3,0,1,1,1,0,0,0.375,0.2958,0
1,2,2,True,False,False,False,False,True,False,False,False,19,5,2,0,7,5.571428571428571,2,0,1,0,0,0,0,0.07,0.5,1
0,0,0,False,False,True,False,False,False,True,False,False,19,6,4,0,10,3.9,3,1,0,0,0,0,0,0.1,0.7463,0
0,2,0,False,False,False,False,True,False,False,True,False,19,1,4,0,6,8.0,2,0,0,0,0,0,0,0.06,0.5,0
1,0,0,True,False,False,False,False,False,True,False,False,19,6,4,0,4,6.25,1,0,0,0,0,0,0,0.04,0.5,0
1,3,1,False,True,False,False,False,True,False,False,False,19,0,3,0,14,4.0,2,0,1,0,0,0,0,0.14,0.5,1
1,2,0,False,False,True,False,False,False,True,False,False,19,3,5,0,14,5.0,2,0,1,0,0,0,0,0.21142857142857144,0.5,0
1,1,1,False,False,False,True,False,False,False,True,False,19,1,12,0,15,5.266666666666667,2,0,0,0,0,0,0,0.15,0.7202,1
1,1,1,False,False,False,False,True,True,False,False,False,19,2,3,0,16,4.3125,2,0,1,0,0,0,0,0.16,0.5,0
2,3,0,False,True,False,False,False,False,False,True,False,19,2,4,0,36,5.583333333333333,4,0,1,1,0,0,0,0.3277777777777778,0.7202,1
1,3,1,False,False,False,False,True,False,True,False,False,19,2,3,0,15,4.6,2,0,1,0,0,0,0,0.15,0.7202,0
1,0,0,True,False,False,False,False,False,False,True,False,19,5,8,0,10,4.6,2,0,1,0,0,0,0,0.1,0.5,0
2,2,1,False,True,False,False,False,False,False,True,False,19,2,9,0,16,5.4375,2,0,1,0,0,0,0,0.16,0.5,1
0,0,2,False,False,False,True,False,True,False,False,False,19,0,1,0,21,4.714285714285714,2,0,1,0,0,0,0,0.21,0.5,0
1,2,1,False,False,True,False,False,False,False,False,True,19,1,5,0,15,4.933333333333334,2,0,1,0,0,0,0,0.15,0.5,1
3,3,2,False,True,False,False,False,True,False,False,False,19,2,11,0,39,5.128205128205129,3,0,1,0,0,0,0,0.4025641025641026,0.6366,1
1,3,2,False,False,False,True,False,True,False,False,False,19,3,2,0,18,5.5,2,0,1,0,0,0,0,0.18,0.5,1
1,1,1,False,False,False,True,False,True,False,False,False,19,5,8,0,32,4.78125,2,0,0,1,0,0,0,0.33125,0.5,0
2,2,1,False,False,False,True,False,False,False,False,True,19,3,5,0,11,5.363636363636363,2,0,1,0,0,0,0,0.11,0.5,1
0,1,0,False,False,False,True,False,False,True,False,False,19,3,3,0,21,3.5238095238095237,4,0,1,0,0,0,0,0.21,0.5386,0
2,2,2,True,False,False,False,False,False,True,False,False,19,2,2,0,25,5.08,3,0,0,1,0,0,0,0.25,0.74695,1
1,2,2,False,False,True,False,False,True,False,False,False,19,2,8,0,30,5.766666666666667,3,0,0,0,0,0,0,0.3,0.83525,1
0,0,0,False,False,False,True,False,False,True,False,False,19,6,8,0,7,4.714285714285714,2,0,1,0,0,0,0,0.07,0.70095,0
0,0,1,False,False,False,True,False,True,False,False,False,19,2,4,0,5,5.2,1,0,0,0,0,0,0,0.25,0.70095,0
0,0,0,False,False,False,False,True,True,False,False,False,19,6,6,0,9,4.666666666666667,2,0,1,0,0,0,0,0.09,0.5,0
0,2,2,False,False,True,False,False,True,False,False,False,19,1,9,0,18,4.444444444444445,2,0,1,0,0,0,0,0.18,0.5,0
1,1,0,False,False,False,True,False,True,False,False,False,19,0,2,0,22,5.2727272727272725,2,0,1,0,0,0,0,0.22,0.6366,0
0,1,0,False,False,False,False,True,True,False,False,False,19,0,2,0,10,4.6,2,0,1,0,0,0,0,0.1,0.5,0
0,2,1,True,False,False,False,False,False,True,False,False,19,2,6,0,8,6.5,2,0,0,0,0,0,0,0.08,0.5,0
0,0,0,False,False,False,True,False,False,False,True,False,19,1,12,0,30,5.266666666666667,3,0,1,0,0,0,0,0.3333333333333333,0.5,0
3,2,2,False,False,False,False,True,False,False,True,False,19,0,1,0,38,5.2105263157894735,3,0,0,0,0,0,0,0.3,0.60115,1
0,0,0,False,False,True,False,False,False,False,False,True,19,5,5,0,10,3.9,3,1,0,0,0,0,0,0.1,0.7463,0
0,0,1,False,False,False,True,False,False,True,False,False,19,6,4,0,10,4.0,4,2,1,0,0,0,0,0.1,0.5,0
1,1,1,False,False,False,False,True,False,True,False,False,19,5,7,0,3,6.666666666666667,1,0,0,0,0,0,0,0.3633333333333333,0.5,0
0,0,0,False,True,False,False,False,False,False,False,True,19,1,11,0,8,4.125,2,0,1,0,0,0,0,0.08,0.5,0
0,1,0,False,False,False,True,False,False,True,False,False,19,2,6,0,4,6.75,1,0,0,0,0,0,0,0.29,0.6591,0
2,2,1,False,False,False,False,True,False,True,False,False,19,6,12,0,17,5.235294117647059,3,0,1,0,0,0,0,0.17,0.7202,0
2,3,2,False,False,False,True,False,False,False,True,False,19,5,5,0,27,5.518518518518518,3,0,0,0,1,0,0,0.3811111111111111,0.5258,1
0,1,1,False,False,False,False,True,False,False,False,True,19,5,10,0,16,4.5625,2,0,1,0,0,0,0,0.2225,0.6591,0
0,3,0,False,False,False,False,True,False,True,False,False,19,4,8,0,9,4.777777777777778,2,1,0,0,0,0,0,0.09,0.5,0
0,1,1,True,False,False,False,False,False,True,False,False,19,3,5,0,4,5.0,1,0,0,0,0,0,0,0.04,0.5,0
1,0,1,False,True,False,False,False,True,False,False,False,19,6,3,0,23,5.086956521739131,2,0,1,0,0,0,0,0.23,0.648,1
1,1,1,False,False,False,True,False,False,True,False,False,19,4,1,0,17,5.117647058823529,3,0,1,0,0,0,0,0.17,0.5,0
0,0,0,False,False,False,False,True,False,True,False,False,19,4,2,0,10,4.6,2,0,1,0,0,0,0,0.1,0.5,0
2,2,1,False,False,False,True,False,False,False,False,True,19,6,8,0,12,4.75,2,0,1,0,0,0,0,0.12,0.5,1
2,1,0,False,True,False,False,False,False,True,False,False,19,4,3,0,36,5.166666666666667,3,0,1,1,1,0,0,0.3555555555555555,0.19815,1
3,3,2,True,False,False,False,False,False,False,True,False,19,5,4,0,27,5.0,2,0,0,0,0,0,0,0.30703703703703705,0.88585,1
1,1,0,False,False,False,False,True,False,False,True,False,19,3,1,0,16,5.3125,2,0,0,0,0,0,0,0.16,0.79295,0
0,1,1,False,False,False,False,True,False,False,True,False,19,3,4,0,14,5.142857142857143,2,0,1,0,0,0,0,0.14,0.7202,0
1,0,1,False,True,False,False,False,True,False,False,False,19,0,7,0,32,5.84375,2,0,1,1,1,0,0,0.39375,0.19815,0
1,0,2,True,False,False,False,False,False,True,False,False,19,5,1,0,12,5.166666666666667,2,0,1,0,0,0,0,0.12,0.6909,0
1,0,1,False,True,False,False,False,True,False,False,False,19,2,7,0,9,5.111111111111111,2,0,1,0,0,0,0,0.09,0.5,0
2,0,2,False,False,False,False,True,False,True,False,False,19,6,3,0,25,4.32,3,0,1,0,0,0,0,0.25,0.7997000000000001,0
1,1,2,False,False,True,False,False,True,False,False,False,19,4,4,0,36,5.611111111111111,3,0,0,1,0,0,0,0.3277777777777778,0.7383500000000001,1
0,0,1,False,False,False,False,True,False,False,False,True,19,6,1,0,29,5.344827586206897,3,0,0,0,1,0,0,0.46241379310344827,0.5,1
0,1,1,False,False,True,False,False,True,False,False,False,19,2,3,0,5,4.4,2,0,1,0,0,0,0,0.05,0.70095,0
0,0,0,False,True,False,False,False,False,False,False,True,19,5,1,0,8,4.25,2,0,1,0,0,0,0,0.08,0.5,0
1,1,0,False,False,False,False,True,False,False,True,False,19,0,3,0,19,5.105263157894737,3,0,1,0,0,0,0,0.19,0.5,1
0,1,2,False,False,False,True,False,False,True,False,False,19,5,7,0,16,5.375,3,0,1,0,0,0,0,0.16,0.70095,0
0,2,0,False,False,True,False,False,False,False,True,False,19,1,7,0,24,4.541666666666667,2,0,0,0,0,0,0,0.24,0.70095,0
3,3,2,False,True,False,False,False,False,True,False,False,19,5,1,0,21,5.333333333333333,3,0,1,0,0,0,0,0.25761904761904764,0.5,1
1,0,0,False,False,False,True,False,True,False,False,False,19,1,5,0,32,4.8125,4,0,0,0,1,0,0,0.425,0.5386,0
0,0,0,False,False,False,True,False,False,True,False,False,19,1,3,0,27,5.296296296296297,3,0,1,0,0,0,0,0.27,0.5,0
3,3,1,False,False,False,False,True,False,False,True,False,19,6,10,0,21,4.714285714285714,3,0,0,1,0,0,0,0.25761904761904764,0.9063,1
2,2,2,False,True,False,False,False,False,False,False,True,19,2,4,0,43,5.488372093023256,4,0,1,1,1,0,0,0.34651162790697676,0.5,1
2,2,2,False,False,False,False,True,True,False,False,False,19,3,1,0,34,5.0,3,0,1,1,1,0,0,0.38823529411764707,0.2861,1
1,0,0,False,False,True,False,False,False,False,False,True,19,2,9,0,4,6.75,1,0,0,0,0,0,0,0.29,0.6591,1
0,1,0,False,False,True,False,False,False,True,False,False,19,3,12,0,4,6.25,1,0,0,0,0,0,0,0.04,0.5,0
2,1,0,False,False,False,True,False,True,False,False,False,19,6,4,0,20,5.05,2,0,1,0,0,0,0,0.2,0.5,0
2,1,2,False,False,False,True,False,False,False,True,False,19,3,11,0,9,4.555555555555555,2,0,1,0,0,0,0,0.09,0.5,0
3,2,2,False,False,False,False,True,False,True,False,False,19,0,9,0,17,4.470588235294118,3,0,1,0,0,0,0,0.17,0.8548,0
2,2,2,True,False,False,False,False,False,True,False,False,19,6,3,0,18,5.333333333333333,2,0,1,0,0,0,0,0.18,0.6366,1
0,0,2,True,False,False,False,False,False,True,False,False,19,4,3,0,18,4.611111111111111,2,0,0,0,0,0,0,0.18,0.6366,1
2,3,2,False,False,False,True,False,True,False,False,False,19,1,4,0,33,5.666666666666667,3,0,0,1,0,0,0,0.3606060606060606,0.71075,1
3,2,2,False,False,False,False,True,False,True,False,False,19,3,5,0,18,4.555555555555555,3,0,1,0,0,0,0,0.18,0.5,1
0,1,2,False,True,False,False,False,False,True,False,False,19,5,9,0,38,5.052631578947368,4,0,1,1,0,0,0,0.3526315789473684,0.19815,0
1,1,2,False,True,False,False,False,True,False,False,False,19,1,12,0,23,5.0,3,0,1,0,0,0,0,0.23,0.74695,0
0,1,0,False,False,True,False,False,False,False,True,False,19,0,5,0,23,4.217391304347826,4,0,1,0,0,0,0,0.2734782608695652,0.70095,0
0,2,2,True,False,False,False,False,False,False,True,False,19,6,11,0,13,5.384615384615385,2,0,0,0,0,0,0,0.20692307692307693,0.5,0
0,0,1,False,False,False,True,False,False,True,False,False,19,1,6,0,4,4.5,1,0,0,0,0,0,0,0.04,0.5,0
0,0,0,False,True,False,False,False,False,False,True,False,19,4,10,0,37,5.513513513513513,3,0,0,1,0,0,0,0.3810810810810811,0.30574999999999997,0
1,1,1,False,False,False,True,False,False,False,True,False,19,2,5,0,15,5.066666666666666,2,0,1,0,0,0,0,0.15,0.5,0
0,0,2,False,False,False,False,True,True,False,False,False,19,6,5,0,29,5.551724137931035,3,0,1,0,0,0,0,0.32448275862068965,0.81845,1
2,2,2,False,True,False,False,False,True,False,False,False,19,3,12,0,18,4.611111111111111,2,0,0,0,0,0,0,0.23555555555555555,0.74695,1
0,2,0,True,False,False,False,False,False,True,False,False,19,1,9,0,4,5.0,1,0,0,0,0,0,0,0.04,0.5,0
0,1,1,False,False,False,True,False,False,False,True,False,19,1,1,0,16,4.4375,2,0,1,0,0,0,0,0.16,0.44865,1
0,0,1,False,True,False,False,False,False,True,False,False,19,4,11,0,10,3.9,2,0,0,0,0,0,0,0.1,0.5,0
0,0,1,False,True,False,False,False,False,True,False,False,19,2,3,0,22,5.363636363636363,3,0,1,0,0,0,0,0.22,0.5,0
0,1,1,False,False,False,False,True,False,True,False,False,19,2,2,0,4,4.75,2,0,1,0,0,0,0,0.04,0.5,0
2,3,2,False,False,False,False,True,False,False,False,True,19,6,4,0,44,5.068181818181818,5,0,1,1,0,0,0,0.34545454545454546,0.57655,1
2,3,2,False,False,False,True,False,True,False,False,False,19,3,5,0,35,4.885714285714286,4,0,1,1,1,0,0,0.3857142857142857,0.19815,0
2,0,1,True,False,False,False,False,False,True,False,False,19,0,6,0,20,5.8,2,0,1,0,0,0,0,0.2,0.5,0
1,1,1,False,True,False,False,False,False,True,False,False,19,1,3,0,24,4.875,3,0,1,0,0,0,0,0.24,0.61315,1
2,0,1,False,True,False,False,False,False,True,False,False,19,4,5,0,12,4.75,2,0,1,0,0,0,0,0.12,0.5,1
1,2,2,False,False,True,False,False,False,True,False,False,19,0,1,0,15,4.866666666666666,2,0,1,0,0,0,0,0.15,0.5,1
1,1,0,False,False,True,False,False,True,False,False,False,19,3,5,0,13,6.769230769230769,3,0,1,0,0,0,0,0.13,0.5,0
2,1,2,False,True,False,False,False,False,True,False,False,19,5,2,0,20,5.5,2,0,1,0,0,0,0,0.2,0.648,1
1,0,1,False,False,False,True,False,True,False,False,False,19,6,5,0,4,6.75,1,0,0,0,0,0,0,0.29,0.6591,0
0,1,0,False,False,True,False,False,True,False,False,False,19,0,3,0,28,4.178571428571429,3,0,1,0,0,0,0,0.28,0.5,1
1,0,0,True,False,False,False,False,False,True,False,False,19,6,6,0,37,5.027027027027027,3,0,1,1,1,0,0,0.3810810810810811,0.2958,0
2,2,1,False,False,False,True,False,False,True,False,False,19,5,11,0,11,4.363636363636363,2,0,1,0,0,0,0,0.11,0.5,0
3,1,1,False,False,False,False,True,False,True,False,False,19,5,1,0,28,5.071428571428571,3,0,1,1,1,0,0,0.3514285714285714,0.19815,1
3,1,2,False,False,False,False,True,True,False,False,False,19,2,5,0,25,5.32,3,0,0,0,1,0,0,0.37,0.71075,1
2,0,1,False,False,False,False,True,True,False,False,False,19,1,3,0,24,6.125,3,0,0,1,0,0,0,0.3233333333333333,0.5,0
1,3,0,False,False,False,True,False,False,True,False,False,19,6,7,0,15,4.933333333333334,2,0,1,0,0,0,0,0.15,0.648,0
1,1,1,True,False,False,False,False,True,False,False,False,19,1,9,0,31,5.516129032258065,3,0,0,1,0,0,0,0.33225806451612905,0.86345,0
2,3,1,False,False,True,False,False,False,True,False,False,19,5,8,0,21,5.190476190476191,2,0,1,0,0,0,0,0.21,0.5,0
2,2,1,False,False,False,True,False,True,False,False,False,19,3,11,0,24,5.208333333333333,2,0,1,0,0,0,0,0.24,0.648,0
0,0,2,False,False,False,False,True,False,False,False,True,19,3,3,0,17,5.0,2,0,1,0,0,0,0,0.2288235294117647,0.6591,0
0,1,0,False,False,True,False,False,False,False,False,True,19,3,1,0,10,4.7,2,0,1,0,0,0,0,0.1,0.5,0
0,0,1,True,False,False,False,False,False,True,False,False,19,6,4,0,8,5.125,2,0,1,0,0,0,0,0.08,0.5,0
0,0,1,False,False,False,True,False,False,False,False,True,19,5,9,0,5,5.2,1,0,0,0,0,0,0,0.25,0.70095,0
0,0,1,False,False,False,False,True,True,False,False,False,19,0,1,0,9,4.888888888888889,2,0,1,0,0,0,0,0.09,0.5,0
0,1,1,False,False,True,False,False,False,True,False,False,19,1,4,0,28,5.071428571428571,3,0,1,1,0,0,0,0.3514285714285714,0.25880000000000003,1
0,0,2,True,False,False,False,False,False,True,False,False,19,4,5,0,4,6.25,1,0,0,0,0,0,0,0.04,0.5,0
2,0,0,False,False,True,False,False,True,False,False,False,19,1,6,0,7,5.714285714285714,2,0,1,0,0,0,0,0.07,0.5,0
2,2,2,True,False,False,False,False,False,False,False,True,19,1,5,0,28,6.214285714285714,3,0,0,1,0,0,0,0.3157142857142857,0.625,1
1,0,2,False,True,False,False,False,False,False,False,True,19,2,12,0,16,5.75,2,0,0,0,0,0,0,0.16,0.5,1
2,2,2,False,False,False,True,False,True,False,False,False,19,5,2,0,39,5.615384615384615,3,0,0,0,1,0,0,0.4282051282051282,0.5640000000000001,1
1,0,1,True,False,False,False,False,False,True,False,False,19,2,5,0,17,5.647058823529412,3,0,1,0,0,0,0,0.17,0.67,0
2,3,1,False,False,False,False,True,False,True,False,False,19,2,2,0,9,5.555555555555555,2,0,0,0,0,0,0,0.09,0.70095,1
1,3,1,False,False,True,False,False,False,False,False,True,19,5,7,0,18,4.611111111111111,2,0,0,0,0,0,0,0.18,0.6366,0
0,1,2,False,False,False,False,True,False,False,False,True,19,2,5,0,8,4.5,2,0,1,0,0,0,0,0.08,0.5,0
